Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4710962,112038,Paid,2025-01-13,Dynasty Fresh,Alma Hinojos,01/06/2025,DYNASTY FRESH INTERNATIONAL,5675-ROS-1,#AGRPCS G115,PO #5675,01/06/2025,,,Dynasty Fresh,10.00,23.00,27.50,230.00,0.00,275.00,45.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,,4719674,112058,Paid,2025-01-09,Direct Shipment,Alberto Tavares,01/09/2025,"*BRODASI, INC. (DBA DOSNER ORGANIC FARMS)",5699-ROS-1,#AGRPCS G115,PO #5699,01/09/2025,,,Direct Shipment,20.00,27.50,32.50,550.00,0.00,650.00,100.00,15.38
Rosemary,true,10X1 Lb Bag Carton,G115,,4724534,112076,Paid,2025-01-31,Prime Fresh Handling,Alma Hinojos,01/10/2025,SOLI ORGANIC INC. (DBA SHENANDOAH GROWERS),5699-ROS-1,#AGRPCS G115,PO #5699,01/09/2025,,,Direct Shipment,20.00,27.50,40.00,550.00,0.00,800.00,250.00,31.25
Rosemary,true,10X1 Lb Bag Carton,G115,,4733540,112096,Used,2025-01-09,Direct Shipment,Alberto Tavares,01/09/2025,"*BRODASI, INC. (DBA DOSNER ORGANIC FARMS)",5699-ROS-1,#AGRPCS G115,PO #5699,01/09/2025,,,Direct Shipment,-20.00,27.50,32.50,-550.00,0.00,-650.00,-100.00,-15.38
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4747646,112122,Paid,2025-01-27,Dynasty Fresh,Alma Hinojos,01/16/2025,DYNASTY FRESH INTERNATIONAL,5759-ROS-1,#AGRPCS G115,PO #5759,01/16/2025,,,Dynasty Fresh,3.00,22.50,27.50,67.50,0.00,82.50,15.00,18.18
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4794079,112189,Paid,2025-02-10,Dynasty Fresh,Alma Hinojos,01/27/2025,DYNASTY FRESH INTERNATIONAL,5828-ROS-1,#AGRPCS G115,PO #5828,01/27/2025,,,Dynasty Fresh,20.00,23.00,27.50,460.00,0.00,550.00,90.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4806657,112209,Paid,2025-02-28,Direct Shipment,Alma Hinojos,01/30/2025,YUMA ORGANICS,5849-ROS-1,#AGRPCS G115,PO #5849,01/30/2025,,,Direct Shipment,10.00,27.50,35.00,275.00,0.00,350.00,75.00,21.43
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4821517,112233,Paid,2025-02-10,Dynasty Fresh,Alma Hinojos,02/03/2025,DYNASTY FRESH INTERNATIONAL,5865-ROS-1,#AGRPCS G115,PO #5865,02/03/2025,,,Dynasty Fresh,10.00,23.00,27.50,230.00,0.00,275.00,45.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4830432,112262,Paid,2025-02-24,Direct Shipment,Alma Hinojos,02/10/2025,DYNASTY FRESH INTERNATIONAL,5900-ROS-1,#AGRPCS G115,PO #5900,02/10/2025,,,Dynasty Fresh,10.00,23.00,27.50,230.00,0.00,275.00,45.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4835208,112271,Used,2025-01-30,Direct Shipment,Alma Hinojos,01/30/2025,YUMA ORGANICS,5849-ROS-1,#AGRPCS G115,PO #5849,01/30/2025,,,Direct Shipment,-2.90,27.50,35.00,-79.75,0.00,-101.50,-21.75,-21.43
Rosemary,true,10X1 Lb Bag Carton,G115,,4844328,112288,Paid,2025-03-19,Eureka Specialties,Enrique Vazquez,02/10/2025,"EUREKA SPECIALTIES, INC.",5921-ROS-1,#AGRPCS G115,PO #5921,02/10/2025,,,Eureka Specialties,10.00,30.00,35.00,300.00,0.00,350.00,50.00,14.29
Rosemary,true,10X1 Lb Bag Carton,G115,MX,4934320,112420,Paid,2025-03-10,Dynasty Fresh,Alma Hinojos,03/03/2025,DYNASTY FRESH INTERNATIONAL,6062-ROS-1,#AGRPCS G115,PO #6062,03/03/2025,,,Dynasty Fresh,10.00,22.50,27.50,225.00,0.00,275.00,50.00,18.18
Rosemary,true,10X1 Lb Bag Carton,G115,,4964223,112472,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/10/2025,DYNASTY FRESH INTERNATIONAL,6111-ROS-1,#AGRPCS G115,PO #6111,03/10/2025,,,Dynasty Fresh,11.00,23.00,27.50,253.00,0.00,302.50,49.50,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,,4987844,112501,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/17/2025,DYNASTY FRESH INTERNATIONAL,6149-ROS-1,#AGRPCS G115,PO #6149,03/17/2025,,,Dynasty Fresh,20.00,23.00,27.50,460.00,0.00,550.00,90.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,MX,5023898,112563,Paid,2025-04-07,Dynasty Fresh,Alma Hinojos,03/24/2025,DYNASTY FRESH INTERNATIONAL,6223-ROS-1,#AGRPCS G115,PO #6223,03/24/2025,,,Dynasty Fresh,20.00,22.50,27.50,450.00,0.00,550.00,100.00,18.18
Rosemary,false,10X1 Lb Bag Carton,G115,,5038046,112583,Paid,2025-04-21,Redmond Logistics,Enrique Vazquez,03/26/2025,"COOKS COMPANY PRODUCE, INC",6238-ROS-1,#AGRPCS G115,PO #6238,03/28/2025,,,Redmond Logistics,2.00,22.50,27.50,45.00,0.00,55.00,10.00,18.18
Rosemary,false,10X1 Lb Bag Carton,G115,,5063097,112622,Paid,2025-04-28,Redmond Logistics,Enrique Vazquez,04/02/2025,"COOKS COMPANY PRODUCE, INC",6288-ROS-1,#AGRPCS G115,PO #6288,04/04/2025,,,Redmond Logistics,2.00,22.50,27.50,45.00,0.00,55.00,10.00,18.18
Rosemary,true,10X1 Lb Bag Carton,G115,,5114526,112705,Paid,2025-04-21,Dynasty Fresh,Alma Hinojos,04/14/2025,DYNASTY FRESH INTERNATIONAL,6379-ROS-1,#AGRPCS G115,PO #6379,04/14/2025,,,Dynasty Fresh,10.00,23.00,27.50,230.00,0.00,275.00,45.00,16.36
Rosemary,true,10X1 Lb Bag Carton,G115,MX,5114564,112706,Paid,2025-05-19,California Specialty,Alma Hinojos,04/14/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6380-ROS-1,#AGRPCS G115,PO #6380,04/14/2025,,,California Specialty,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Rosemary,false,10X1 Lb Bag Carton,G115,,5124106,112727,Paid,2025-05-12,Redmond Logistics,Enrique Vazquez,04/16/2025,"COOKS COMPANY PRODUCE, INC",6406-ROS-1,#AGRPCS G115,PO #6406,04/16/2025,,,Redmond Logistics,4.00,22.50,27.50,90.00,0.00,110.00,20.00,18.18
Rosemary,false,10X1 Lb Bag Carton,G115,,5130062,112739,Paid,2025-05-23,Redmond Logistics,Enrique Vazquez,04/17/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6415-ROS-1,#AGRPCS G115,PO #6415,04/17/2025,,,Redmond Logistics,20.00,20.00,22.50,400.00,0.00,450.00,50.00,11.11
Rosemary,true,10X1 Lb Bag Carton,G115,,5140746,112758,Paid,2025-05-27,California Specialty,Alma Hinojos,04/21/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6435-ROS-1,#AGRPCS G115,PO #6435,04/21/2025,,,California Specialty,15.00,25.00,30.00,375.00,0.00,450.00,75.00,16.67
Rosemary,true,10X1 Lb Bag Carton,G115,,5140815,112761,Paid,2025-05-05,Dynasty Fresh,Alma Hinojos,04/21/2025,DYNASTY FRESH INTERNATIONAL,6438-ROS-1,#AGRPCS G115,PO #6438,04/21/2025,,,Dynasty Fresh,10.00,23.00,27.50,230.00,0.00,275.00,45.00,16.36
Rosemary,false,10X1 Lb Bag Carton,G115,,5190598,112834,Unpaid,,Redmond Logistics,Enrique Vazquez,04/30/2025,"COOKS COMPANY PRODUCE, INC",6529-ROS-1,#AGRPCS G115,PO #6529,,,,Redmond Logistics,2.00,20.00,27.50,40.00,0.00,55.00,15.00,27.27
Rosemary,false,10X1 Lb Bag Carton,G115,,5209288,112865,Partially paid,2025-05-06,Best Deal Brokerage,Enrique Vazquez,05/06/2025,EVERGREEN HERBS LTD (VANCOUVER),6563-ROS-1,#AGRPCS G115,PO #6563,05/07/2025,,,Best Deal Brokerage,56.00,20.00,25.00,1120.00,43.56,1400.00,236.44,16.89
Rosemary,false,10X1 Lb Bag Carton,G115,,5222513,112894,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6591-ROS-1,#AGRPCS G115,PO #6591,05/09/2025,,,Best Deal Brokerage,56.00,20.00,25.00,1120.00,37.69,1400.00,242.31,17.31
Rosemary,false,10X1 Lb Bag Carton,G115,,5239367,112913,Partially paid,2025-05-13,Best Deal Brokerage,Enrique Vazquez,05/13/2025,EVERGREEN HERBS LTD (VANCOUVER),6626-ROS-1,#AGRPCS G115,PO #6626,05/13/2025,,,Best Deal Brokerage,56.00,20.00,25.00,1120.00,35.00,1400.00,245.00,17.50
Rosemary,false,10X1 Lb Bag Carton,G115,,5254419,112937,Partially paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,05/15/2025,EVERGREEN HERBS LTD (VANCOUVER),6649-ROS-1,#AGRPCS G115,PO #6649,05/16/2025,,,Best Deal Brokerage,56.00,20.00,25.00,1120.00,31.87,1400.00,248.13,17.72
Rosemary,true,10X1 Lb Bag Carton,G115,,5270961,112965,Unpaid,,Dynasty Fresh,Alma Hinojos,05/19/2025,DYNASTY FRESH INTERNATIONAL,6675-ROS-1,#AGRPCS G115,PO #6675,05/19/2025,,,Dynasty Fresh,5.00,25.00,25.00,125.00,0.00,125.00,0.00,0.00
Rosemary,true,10X1 Lb Bag Carton,G115,,5302377,113007,Unpaid,,K&C Specialties,Alma Hinojos,05/27/2025,"K & C SPECIALTIES, INC.",6721-ROS-1,#AGRPCS G115,PO #6721,05/27/2025,,,K&C Specialties,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Rosemary,false,10X1 Lb Bag Carton,G116,,4704154,112025,Paid,2025-03-07,Best Deal Brokerage,Enrique Vazquez,01/03/2025,EVERGREEN HERBS LTD (VANCOUVER),5665-ROS-1,#ALAHAR G116,PO #5665,01/06/2025,,,Best Deal Brokerage,54.00,22.00,25.00,1188.00,38.82,1350.00,123.18,9.12
Rosemary,false,10X1 Lb Bag Carton,G116,,4710925,112037,Paid,2025-02-12,Direct Shipment,Alberto Tavares,01/03/2025,EL ABUELO ORGANICS HERBS CORP.,5667-ROS-1,#ALAHAR G116,PO #5667,01/03/2025,,,Direct Shipment,124.00,25.00,27.50,3100.00,0.00,3410.00,310.00,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4713306,112050,Paid,2025-02-14,Eureka Specialties,Enrique Vazquez,01/06/2025,"EUREKA SPECIALTIES, INC.",5689-ROS-1,#ALAHAR G116,PO #5689,01/06/2025,,,Eureka Specialties,20.00,27.50,30.00,550.00,0.00,600.00,50.00,8.33
Rosemary,true,10X1 Lb Bag Carton,G116,,4713315,112051,Paid,2025-03-07,Jacobs Farm,Enrique Vazquez,01/05/2025,"JACOBS FARM DEL CABO, INC.",5690-ROS-1,#ALAHAR G116,PO #5690,01/06/2025,,,Jacobs Farm,50.00,27.50,32.50,1375.00,0.00,1625.00,250.00,15.38
Rosemary,false,10X1 Lb Bag Carton,G116,,4719695,112060,Paid,2025-02-27,Direct Shipment,Alberto Tavares,01/06/2025,EL ABUELO ORGANICS HERBS CORP.,5701-ROS-1,#ALAHAR G116,PO #5701,01/06/2025,,,Direct Shipment,50.00,25.00,27.50,1250.00,0.00,1375.00,125.00,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4724139,112066,Paid,2025-03-06,Best Deal Brokerage,Enrique Vazquez,01/09/2025,ROOTS ORGANIC INC,5713-ROS-2,#ALAHAR G116,PO #5713,01/11/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.11,700.00,86.89,12.41
Rosemary,false,10X1 Lb Bag Carton,G116,,4724343,112074,Paid,2025-02-14,Eureka Specialties,Enrique Vazquez,01/09/2025,"EUREKA SPECIALTIES, INC.",5712-ROS-1,#ALAHAR G116,PO #5712,01/09/2025,,,Eureka Specialties,10.00,27.50,30.00,275.00,0.00,300.00,25.00,8.33
Rosemary,false,10X1 Lb Bag Carton,G116,,4740670,112112,Paid,2025-03-21,Best Deal Brokerage,Enrique Vazquez,01/14/2025,EVERGREEN HERBS LTD (VANCOUVER),5748-ROS-2,#ALAHAR G116,PO #5748,01/13/2025,,,Best Deal Brokerage,50.00,22.00,25.00,1100.00,35.81,1250.00,114.19,9.14
Rosemary,true,10X1 Lb Bag Carton,G116,,4740691,112113,Paid,2025-03-06,Best Deal Brokerage,Enrique Vazquez,01/14/2025,ROOTS ORGANIC INC,5748-ROS-3,#ALAHAR G116,PO #5748,01/13/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,14.32,700.00,85.68,12.24
Rosemary,false,10X1 Lb Bag Carton,G116,,4740894,112116,Paid,2025-02-27,Direct Shipment,Alberto Tavares,01/13/2025,EL ABUELO ORGANICS HERBS CORP.,5751-ROS-1,#ALAHAR G116,PO #5751,02/28/2025,,,Direct Shipment,30.00,25.00,27.50,750.00,0.00,825.00,75.00,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4751375,112124,Paid,2025-02-11,Sunrise Produce,Alberto Tavares,01/16/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),5761-ROS-1,#ALAHAR G116,PO #5761,01/16/2025,,,Sunrise Produce,2.00,30.00,27.50,60.00,0.00,55.00,-5.00,-9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4752589,112133,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/16/2025,ROOTS ORGANIC INC,5773-ROS-2,#ALAHAR G116,PO #5773,01/16/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.13,700.00,86.87,12.41
Rosemary,false,10X1 Lb Bag Carton,G116,,4752658,112135,Paid,2025-02-20,Eureka Specialties,Enrique Vazquez,01/16/2025,"EUREKA SPECIALTIES, INC.",5772-ROS-1,#ALAHAR G116,PO #5772,01/16/2025,,,Eureka Specialties,15.00,27.50,30.00,412.50,0.00,450.00,37.50,8.33
Rosemary,false,10X1 Lb Bag Carton,G116,,4755879,112138,Paid,2025-03-31,Direct Shipment,Alberto Tavares,01/16/2025,EL ABUELO ORGANICS HERBS CORP.,5775-ROS-1,#ALAHAR G116,PO #5775,01/16/2025,,,Direct Shipment,50.00,25.00,27.50,1250.00,0.00,1375.00,125.00,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4767481,112157,Paid,2025-02-24,California Specialty,Alberto Tavares,01/20/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",5798-ROS-1,#ALAHAR G116,PO #5798,01/20/2025,,,California Specialty,20.00,25.00,27.50,500.00,0.00,550.00,50.00,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4767937,112162,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/21/2025,ROOTS ORGANIC INC,5803-ROS-2,#ALAHAR G116,PO #5803,01/22/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.54,700.00,86.46,12.35
Rosemary,false,10X1 Lb Bag Carton,G116,,4767952,112163,Paid,2025-02-26,Eureka Specialties,Enrique Vazquez,01/20/2025,"EUREKA SPECIALTIES, INC.",5804-ROS-1,#ALAHAR G116,PO #5804,01/20/2025,,,Eureka Specialties,15.00,27.50,30.00,412.50,0.00,450.00,37.50,8.33
Rosemary,true,10X1 Lb Bag Carton,G116,,4778992,112165,Paid,2025-03-20,Best Deal Brokerage,Enrique Vazquez,01/23/2025,ROOTS ORGANIC INC,5814-ROS-2,#ALAHAR G116,PO #5814,01/27/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,19.70,1050.00,130.30,12.41
Rosemary,false,10X1 Lb Bag Carton,G116,,4793961,112187,Paid,2025-03-31,Direct Shipment,Alberto Tavares,01/23/2025,EL ABUELO ORGANICS HERBS CORP.,5826-ROS-1,#ALAHAR G116,PO #5826,01/23/2025,,,Direct Shipment,52.00,25.00,27.50,1300.00,0.00,1430.00,130.00,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4794804,112200,Paid,2025-03-20,Best Deal Brokerage,Enrique Vazquez,01/28/2025,ROOTS ORGANIC INC,5842-ROS-1,#ALAHAR G116,PO #5842,01/29/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,21.44,1050.00,128.56,12.24
Rosemary,false,10X1 Lb Bag Carton,G116,,4802204,112206,Paid,2025-03-05,Eureka Specialties,Enrique Vazquez,01/27/2025,"EUREKA SPECIALTIES, INC.",5845-ROS-1,#ALAHAR G116,PO #5845,01/27/2025,,,Eureka Specialties,15.00,27.50,30.00,412.50,0.00,450.00,37.50,8.33
Rosemary,false,10X1 Lb Bag Carton,G116,,4806980,112210,Paid,2025-03-20,Direct Shipment,Alberto Tavares,01/27/2025,EL ABUELO ORGANICS HERBS CORP.,5850-ROS-1,#ALAHAR G116,PO #5850,01/27/2025,,,Direct Shipment,54.00,25.00,27.50,1350.00,0.00,1485.00,135.00,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4806981,112211,Paid,2025-03-05,Direct Shipment,Alberto Tavares,01/27/2025,"DM PRODUCE CO., INC.",5851-ROS-1,#ALAHAR G116,PO #5851,01/27/2025,,,Direct Shipment,20.00,21.50,22.00,430.00,0.00,440.00,10.00,2.27
Rosemary,false,10X1 Lb Bag Carton,G116,,4821749,112235,Paid,2025-03-20,Direct Shipment,Alberto Tavares,01/30/2025,EL ABUELO ORGANICS HERBS CORP.,5860-ROS-1,#ALAHAR G116,PO #5860,01/30/2025,,,Direct Shipment,54.00,25.00,27.50,1350.00,0.00,1485.00,135.00,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4834326,112266,Paid,2025-03-05,Direct Shipment,Alberto Tavares,02/03/2025,"DM PRODUCE CO., INC.",5889-ROS-1,#ALAHAR G116,PO #5889,02/03/2025,,,Direct Shipment,20.00,21.50,23.50,430.00,0.00,470.00,40.00,8.51
Rosemary,false,10X1 Lb Bag Carton,G116,,4834343,112267,Paid,2025-03-20,Direct Shipment,Alberto Tavares,02/03/2025,EL ABUELO ORGANICS HERBS CORP.,5888-ROS-1,#ALAHAR G116,PO #5888,02/03/2025,,,Direct Shipment,31.00,25.00,27.50,775.00,0.00,852.50,77.50,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4850445,112304,Paid,2025-04-10,Best Deal Brokerage,Enrique Vazquez,02/11/2025,ROOTS ORGANIC INC,5943-ROS-2,#ALAHAR G116,PO #5943,02/11/2025,,,Best Deal Brokerage,10.00,30.00,35.00,300.00,6.70,350.00,43.30,12.37
Rosemary,false,10X1 Lb Bag Carton,G116,MX,4857933,112309,Paid,2025-03-20,Direct Shipment,Alma Hinojos,02/10/2025,EL ABUELO ORGANICS HERBS CORP.,5934-ROS-1,#ALAHAR G116,PO #5934,02/10/2025,,,Direct Shipment,15.00,25.00,27.50,375.00,0.00,412.50,37.50,9.09
Rosemary,false,10X1 Lb Bag Carton,G116,,4873393,112326,Paid,2025-03-18,Sunrise Produce,Gerardo Zuniga,02/17/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),5965-ROS-1,#ALAHAR G116,PO #5965,,,,Sunrise Produce,5.00,25.00,27.50,125.00,0.00,137.50,12.50,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4880686,112342,Paid,2025-03-28,Redmond Logistics,Enrique Vazquez,02/17/2025,"BAY AREA HERBS & SPECIALTIES, LLC",5985-ROS-1,#ALAHAR G116,PO #5985,02/19/2025,,,Redmond Logistics,5.00,32.50,35.00,162.50,0.00,175.00,12.50,7.14
Rosemary,false,10X1 Lb Bag Carton,G116,,4883473,112346,Paid,2025-04-29,Best Deal Brokerage,Enrique Vazquez,02/20/2025,EVERGREEN HERBS LTD (VANCOUVER),6001-ROS-1,#ALAHAR G116,PO #6001,02/20/2025,,,Best Deal Brokerage,54.00,22.00,25.00,1188.00,41.76,1350.00,120.24,8.91
Rosemary,false,10X1 Lb Bag Carton,G116,,4889728,112351,Paid,2025-03-31,Direct Shipment,Gerardo Zuniga,02/17/2025,EL ABUELO ORGANICS HERBS CORP.,5991-ROS-1,#ALAHAR G116,PO #5991,02/17/2025,,,Bodega Maneadero,50.00,25.00,27.50,1250.00,0.00,1375.00,125.00,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4900870,112372,Paid,2025-04-18,Jacobs Farm,Enrique Vazquez,02/24/2025,"JACOBS FARM DEL CABO, INC.",6016-ROS-2,#ALAHAR G116,PO #6016,02/24/2025,,,Jacobs Farm,30.00,32.50,37.50,975.00,0.00,1125.00,150.00,13.33
Rosemary,true,10X1 Lb Bag Carton,G116,,4919392,112400,Paid,2025-04-24,Best Deal Brokerage,Enrique Vazquez,02/27/2025,ROOTS ORGANIC INC,6047-ROS-2,#ALAHAR G116,PO #6047,02/27/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.25,700.00,86.75,12.39
Rosemary,true,10X1 Lb Bag Carton,G116,,4930319,112417,Paid,2025-04-24,Best Deal Brokerage,Enrique Vazquez,03/04/2025,ROOTS ORGANIC INC,6082-ROS-2,#ALAHAR G116,PO #6082,03/04/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.02,700.00,86.98,12.43
Rosemary,true,10X1 Lb Bag Carton,G116,,4936643,112432,Paid,2025-05-13,Jacobs Farm,Enrique Vazquez,03/03/2025,"JACOBS FARM DEL CABO, INC.",6069-ROS-1,#ALAHAR G116,PO #6069,03/04/2025,,,Jacobs Farm,20.00,32.50,37.50,650.00,0.00,750.00,100.00,13.33
Rosemary,false,10X1 Lb Bag Carton,G116,,4943031,112439,Paid,2025-05-13,Best Deal Brokerage,Enrique Vazquez,03/06/2025,EVERGREEN HERBS LTD (VANCOUVER),6090-ROS-1,#ALAHAR G116,PO #6090,03/06/2025,,,Best Deal Brokerage,54.00,22.00,25.00,1188.00,34.92,1350.00,127.08,9.41
Rosemary,true,10X1 Lb Bag Carton,G116,,4952753,112454,Paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,03/06/2025,ROOTS ORGANIC INC,6090-ROS-2,#ALAHAR G116,PO #6090,03/06/2025,,,Best Deal Brokerage,10.00,30.00,35.00,300.00,6.48,350.00,43.52,12.43
Rosemary,false,10X1 Lb Bag Carton,G116,,4958276,112462,Paid,2025-04-09,Sunrise Produce,Gerardo Zuniga,03/10/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6099-ROS-1,#ALAHAR G116,PO #6099,03/10/2025,,,Sunrise Produce,4.00,25.00,27.50,100.00,0.00,110.00,10.00,9.09
Rosemary,true,10X1 Lb Bag Carton,G116,,4964179,112467,Paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,03/11/2025,ROOTS ORGANIC INC,6114-ROS-2,#ALAHAR G116,PO #6114,03/11/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,12.31,700.00,87.69,12.53
Rosemary,false,10X1 Lb Bag Carton,G116,,4971962,112479,Paid,2025-05-16,Best Deal Brokerage,Enrique Vazquez,03/13/2025,EVERGREEN HERBS LTD (VANCOUVER),6135-ROS-1,#ALAHAR G116,PO #6135,03/13/2025,,,Best Deal Brokerage,54.00,22.00,25.00,1188.00,40.15,1350.00,121.85,9.03
Rosemary,true,10X1 Lb Bag Carton,G116,,4986897,112499,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/18/2025,ROOTS ORGANIC INC,6177-ROS-1,#ALAHAR G116,PO #6177,03/18/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,13.77,700.00,86.23,12.32
Rosemary,true,10X1 Lb Bag Carton,G116,,4994324,112519,Unpaid,,Jacobs Farm,Enrique Vazquez,03/17/2025,"JACOBS FARM DEL CABO, INC.",6175-ROS-1,#ALAHAR G116,PO #6175,03/17/2025,,,Jacobs Farm,20.00,30.00,35.00,600.00,0.00,700.00,100.00,14.29
Rosemary,true,10X1 Lb Bag Carton,G116,,4994388,112521,Unpaid,,Direct Shipment,Emiliano Salcido,02/20/2025,#VALLE ORGANICS (RAUL BORQUEZ),6004-ROS-1,#ALAHAR G116,PO #6004,,,,Direct Shipment,30.00,28.50,28.50,855.00,0.00,855.00,0.00,0.00
Rosemary,true,10X1 Lb Bag Carton,G116,,5002543,112525,Unpaid,,Jacobs Farm,Enrique Vazquez,03/20/2025,"JACOBS FARM DEL CABO, INC.",6180-ROS-1,#ALAHAR G116,PO #6180,03/20/2025,,,Jacobs Farm,30.00,30.00,35.00,900.00,0.00,1050.00,150.00,14.29
Rosemary,true,10X1 Lb Bag Carton,G116,,5008958,112540,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/20/2025,ROOTS ORGANIC INC,6192-ROS-2,#ALAHAR G116,PO #6192,03/20/2025,,,Best Deal Brokerage,10.00,30.00,35.00,300.00,6.68,350.00,43.32,12.38
Rosemary,true,10X1 Lb Bag Carton,G116,,5023247,112557,Paid,2025-05-23,Best Deal Brokerage,Enrique Vazquez,03/25/2025,ROOTS ORGANIC INC,6226-ROS-1,#ALAHAR G116,PO #6226,03/25/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,5.57,700.00,94.43,13.49
Rosemary,true,10X1 Lb Bag Carton,G116,,5024023,112565,Unpaid,,Jacobs Farm,Enrique Vazquez,03/23/2025,"JACOBS FARM DEL CABO, INC.",6225-ROS-1,#ALAHAR G116,PO #6225,03/24/2025,,,Jacobs Farm,10.00,30.00,35.00,300.00,0.00,350.00,50.00,14.29
Rosemary,false,10X1 Lb Bag Carton,G116,,5041009,112585,Paid,2025-04-25,Redmond Logistics,Enrique Vazquez,03/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6247-ROS-1,#ALAHAR G116,PO #6247,03/28/2025,,,Redmond Logistics,10.00,20.00,22.50,200.00,0.00,225.00,25.00,11.11
Rosemary,true,10X1 Lb Bag Carton,G116,,5041014,112586,Paid,2025-04-25,Redmond Logistics,Enrique Vazquez,03/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6247-ROS-2,#ALAHAR G116,PO #6247,03/28/2025,,,Redmond Logistics,5.00,30.00,35.00,150.00,0.00,175.00,25.00,14.29
Rosemary,true,10X1 Lb Bag Carton,G116,,5055398,112610,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/01/2025,ROOTS ORGANIC INC,6279-ROS-1,#ALAHAR G116,PO #6279,04/01/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,5.91,700.00,94.09,13.44
Rosemary,false,10X1 Lb Bag Carton,G116,,5066906,112629,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/03/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6292-ROS-1,#ALAHAR G116,PO #6292,04/03/2025,,,Redmond Logistics,20.00,20.00,22.50,400.00,0.00,450.00,50.00,11.11
